energy_code,country_code,year,electricity_ktoe,country,energy_source
RA410,SE,1998,0.0,Sweden,Solar photovoltaic
RA410,SI,1998,0.0,Slovenia,Solar photovoltaic
RA410,SK,1998,0.0,Slovakia,Solar photovoltaic
RA420,AT,1998,0.172,Austria,Solar thermal
RA420,BE,1998,0.0,Belgium,Solar thermal
RA420,BG,1998,0.0,Bulgaria,Solar thermal
RA420,CY,1998,0.0,Cyprus,Solar thermal
RA420,CZ,1998,0.0,Czechia,Solar thermal
RA420,DE,1998,3.009,Germany,Solar thermal
RA420,DK,1998,0.0,Denmark,Solar thermal
RA420,EE,1998,0.0,Estonia,Solar thermal
RA420,EL,1998,0.0,Greece,Solar thermal
RA420,ES,1998,1.908,Spain,Solar thermal
RA420,EU27_2020,1998,7.267,EU27 (total of EU),Solar thermal
RA420,FI,1998,0.111,Finland,Solar thermal
RA420,FR,1998,0.184,France,Solar thermal
RA420,HR,1998,0.0,Croatia,Solar thermal
RA420,HU,1998,0.0,Hungary,Solar thermal
RA420,IE,1998,0.0,Ireland,Solar thermal
RA420,IT,1998,1.376,Italy,Solar thermal
RA420,LT,1998,0.0,Lithuania,Solar thermal
RA420,LU,1998,0.0,Luxembourg,Solar thermal
RA420,LV,1998,0.0,Latvia,Solar thermal
RA420,MT,1998,0.0,Malta,Solar thermal
RA420,NL,1998,0.317,Netherlands,Solar thermal
RA420,NO,1998,0.0,Norway,Solar thermal
RA420,PL,1998,0.0,Poland,Solar thermal
RA420,PT,1998,0.086,Portugal,Solar thermal
RA420,RO,1998,0.0,Romania,Solar thermal
RA420,SE,1998,0.104,Sweden,Solar thermal
RA420,SI,1998,0.0,Slovenia,Solar thermal
RA420,SK,1998,0.0,Slovakia,Solar thermal
RA500,AT,1998,0.0,Austria,Other renewables
RA500,BE,1998,0.0,Belgium,Other renewables
RA500,BG,1998,0.0,Bulgaria,Other renewables
RA500,CY,1998,0.0,Cyprus,Other renewables
RA500,CZ,1998,0.0,Czechia,Other renewables
RA500,DE,1998,0.0,Germany,Other renewables
RA500,DK,1998,0.0,Denmark,Other renewables
RA500,EE,1998,0.0,Estonia,Other renewables
RA500,EL,1998,0.0,Greece,Other renewables
RA500,ES,1998,0.0,Spain,Other renewables
RA500,EU27_2020,1998,44.858,EU27 (total of EU),Other renewables
RA500,FI,1998,0.0,Finland,Other renewables
RA500,FR,1998,44.858,France,Other renewables
RA500,HR,1998,0.0,Croatia,Other renewables
RA500,HU,1998,0.0,Hungary,Other renewables
RA500,IE,1998,0.0,Ireland,Other renewables
RA500,IT,1998,0.0,Italy,Other renewables
RA500,LT,1998,0.0,Lithuania,Other renewables
RA500,LU,1998,0.0,Luxembourg,Other renewables
RA500,LV,1998,0.0,Latvia,Other renewables
RA500,MT,1998,0.0,Malta,Other renewables
RA500,NL,1998,0.0,Netherlands,Other renewables
RA500,NO,1998,0.0,Norway,Other renewables
RA500,PL,1998,0.0,Poland,Other renewables
RA500,PT,1998,0.0,Portugal,Other renewables
RA500,RO,1998,0.0,Romania,Other renewables
RA500,SE,1998,0.0,Sweden,Other renewables
RA500,SI,1998,0.0,Slovenia,Other renewables
RA500,SK,1998,0.0,Slovakia,Other renewables
TOTAL,AT,1998,4901.285,Austria,All energy sources
TOTAL,BE,1998,7152.451,Belgium,All energy sources
TOTAL,BG,1998,3586.5,Bulgaria,All energy sources
TOTAL,CY,1998,257.18,Cyprus,All energy sources
TOTAL,CZ,1998,5598.663,Czechia,All energy sources
TOTAL,DE,1998,47841.187,Germany,All energy sources
TOTAL,DK,1998,3535.082,Denmark,All energy sources
TOTAL,EE,1998,735.77,Estonia,All energy sources
TOTAL,EL,1998,3983.577,Greece,All energy sources
TOTAL,ES,1998,16785.571,Spain,All energy sources
TOTAL,EU27_2020,1998,220083.166,EU27 (total of EU),All energy sources
TOTAL,FI,1998,6033.301,Finland,All energy sources
TOTAL,FR,1998,43961.88,France,All energy sources
TOTAL,HR,1998,985.512,Croatia,All energy sources
TOTAL,HU,1998,3197.778,Hungary,All energy sources
TOTAL,IE,1998,1818.9,Ireland,All energy sources
TOTAL,IT,1998,22338.779,Italy,All energy sources
TOTAL,LT,1998,1515.993,Lithuania,All energy sources
TOTAL,LU,1998,111.394,Luxembourg,All energy sources
TOTAL,LV,1998,498.447,Latvia,All energy sources
TOTAL,MT,1998,147.979,Malta,All energy sources
TOTAL,NL,1998,7834.437,Netherlands,All energy sources
TOTAL,NO,1998,10060.877,Norway,All energy sources
TOTAL,PL,1998,12277.646,Poland,All energy sources
TOTAL,PT,1998,3352.021,Portugal,All energy sources
TOTAL,RO,1998,4556.062,Romania,All energy sources
TOTAL,SE,1998,13657.026,Sweden,All energy sources
TOTAL,SI,1998,1180.396,Slovenia,All energy sources
TOTAL,SK,1998,2238.349,Slovakia,All energy sources
BIOE,AT,1999,137.31,Austria,Bioenergy
BIOE,BE,1999,42.648,Belgium,Bioenergy
BIOE,BG,1999,0.0,Bulgaria,Bioenergy
BIOE,CY,1999,0.0,Cyprus,Bioenergy
BIOE,CZ,1999,58.189,Czechia,Bioenergy
BIOE,DE,1999,301.978,Germany,Bioenergy
BIOE,DK,1999,113.328,Denmark,Bioenergy
BIOE,EE,1999,1.032,Estonia,Bioenergy
BIOE,EL,1999,0.086,Greece,Bioenergy
BIOE,ES,1999,139.123,Spain,Bioenergy
BIOE,FI,1999,719.089,Finland,Bioenergy
BIOE,FR,1999,201.032,France,Bioenergy
BIOE,HR,1999,0.774,Croatia,Bioenergy
BIOE,HU,1999,5.556,Hungary,Bioenergy
BIOE,IE,1999,7.825,Ireland,Bioenergy
BIOE,IT,1999,96.905,Italy,Bioenergy
BIOE,LT,1999,0.0,Lithuania,Bioenergy
BIOE,LU,1999,1.621,Luxembourg,Bioenergy
BIOE,LV,1999,0.0,Latvia,Bioenergy
BIOE,MT,1999,0.0,Malta,Bioenergy
BIOE,NL,1999,153.484,Netherlands,Bioenergy
BIOE,NO,1999,23.474,Norway,Bioenergy
BIOE,PL,1999,16.595,Poland,Bioenergy
BIOE,PT,1999,99.742,Portugal,Bioenergy
BIOE,RO,1999,0.0,Romania,Bioenergy
BIOE,SE,1999,231.9,Sweden,Bioenergy
BIOE,SI,1999,2.666,Slovenia,Bioenergy
BIOE,SK,1999,0.0,Slovakia,Bioenergy
C0000X0350-0370,AT,1999,379.536,Austria,Other / combined category
C0000X0350-0370,BE,1999,854.6,Belgium,Other / combined category
C0000X0350-0370,BG,1999,1399.742,Bulgaria,Other / combined category
C0000X0350-0370,CY,1999,0.0,Cyprus,Other / combined category
C0000X0350-0370,CZ,1999,3796.303,Czechia,Other / combined category
C0000X0350-0370,DE,1999,24184.867,Germany,Other / combined category
C0000X0350-0370,DK,1999,1726.655,Denmark,Other / combined category
C0000X0350-0370,EE,1999,0.0,Estonia,Other / combined category
C0000X0350-0370,EL,1999,2784.265,Greece,Other / combined category
C0000X0350-0370,ES,1999,6329.235,Spain,Other / combined category
C0000X0350-0370,EU27_2020,1999,65242.219,EU27 (total of EU),Other / combined category
C0000X0350-0370,FI,1999,769.304,Finland,Other / combined category
C0000X0350-0370,FR,1999,2517.541,France,Other / combined category
C0000X0350-0370,HR,1999,44.368,Croatia,Other / combined category
C0000X0350-0370,HU,1999,875.494,Hungary,Other / combined category
C0000X0350-0370,IE,1999,501.462,Ireland,Other / combined category
C0000X0350-0370,IT,1999,2047.463,Italy,Other / combined category
C0000X0350-0370,LT,1999,0.0,Lithuania,Other / combined category
C0000X0350-0370,LU,1999,0.0,Luxembourg,Other / combined category
C0000X0350-0370,LV,1999,0.0,Latvia,Other / combined category
C0000X0350-0370,MT,1999,0.0,Malta,Other / combined category
C0000X0350-0370,NL,1999,1885.125,Netherlands,Other / combined category
C0000X0350-0370,NO,1999,3.525,Norway,Other / combined category
C0000X0350-0370,PL,1999,11463.972,Poland,Other / combined category
C0000X0350-0370,PT,1999,1293.723,Portugal,Other / combined category
C0000X0350-0370,RO,1999,1262.597,Romania,Other / combined category
C0000X0350-0370,SE,1999,192.777,Sweden,Other / combined category
C0000X0350-0370,SI,1999,385.211,Slovenia,Other / combined category
C0000X0350-0370,SK,1999,547.979,Slovakia,Other / combined category
FE,AT,1999,1510.538,Austria,Final energy consumption (context)
FE,BE,1999,2880.396,Belgium,Final energy consumption (context)
FE,BG,1999,1672.571,Bulgaria,Final energy consumption (context)
FE,CY,1999,269.905,Cyprus,Final energy consumption (context)
FE,CZ,1999,4165.477,Czechia,Final energy consumption (context)
FE,DE,1999,30423.388,Germany,Final energy consumption (context)
FE,DK,1999,2966.724,Denmark,Final energy consumption (context)
FE,EE,1999,710.404,Estonia,Final energy consumption (context)
FE,EL,1999,3838.349,Greece,Final energy consumption (context)
FE,ES,1999,10281.255,Spain,Final energy consumption (context)
FE,FI,1999,2174.549,Finland,Final energy consumption (context)
FE,FR,1999,4435.684,France,Final energy consumption (context)
FE,HR,1999,485.039,Croatia,Final energy consumption (context)
FE,HU,1999,2019.776,Hungary,Final energy consumption (context)
FE,IE,1999,1774.807,Ireland,Final energy consumption (context)
FE,IT,1999,17823.13,Italy,Final energy consumption (context)
FE,LT,1999,236.629,Lithuania,Final energy consumption (context)
FE,LU,1999,20.444,Luxembourg,Final energy consumption (context)
FE,LV,1999,116.079,Latvia,Final energy consumption (context)
FE,MT,1999,159.415,Malta,Final energy consumption (context)
FE,NL,1999,6894.663,Netherlands,Final energy consumption (context)
FE,NO,1999,34.566,Norway,Final energy consumption (context)
FE,PL,1999,11835.684,Poland,Final energy consumption (context)
FE,PT,1999,2948.581,Portugal,Final energy consumption (context)
FE,RO,1999,2319.518,Romania,Final energy consumption (context)
FE,SE,1999,593.551,Sweden,Final energy consumption (context)
FE,SI,1999,412.21,Slovenia,Final energy consumption (context)
FE,SK,1999,904.041,Slovakia,Final energy consumption (context)
N900H,AT,1999,0.0,Austria,Heat pumps (renewable)
N900H,BE,1999,4214.703,Belgium,Heat pumps (renewable)
N900H,BG,1999,1359.759,Bulgaria,Heat pumps (renewable)
N900H,CY,1999,0.0,Cyprus,Heat pumps (renewable)
N900H,CZ,1999,1148.495,Czechia,Heat pumps (renewable)
N900H,DE,1999,14617.713,Germany,Heat pumps (renewable)
N900H,DK,1999,0.0,Denmark,Heat pumps (renewable)
N900H,EE,1999,0.0,Estonia,Heat pumps (renewable)
N900H,EL,1999,0.0,Greece,Heat pumps (renewable)
N900H,ES,1999,5060.361,Spain,Heat pumps (renewable)
N900H,EU27_2020,1999,72936.456,EU27 (total of EU),Heat pumps (renewable)
N900H,FI,1999,1975.408,Finland,Heat pumps (renewable)
N900H,FR,1999,33898.882,France,Heat pumps (renewable)
N900H,HR,1999,0.0,Croatia,Heat pumps (renewable)
N900H,HU,1999,1212.038,Hungary,Heat pumps (renewable)
N900H,IE,1999,0.0,Ireland,Heat pumps (renewable)
N900H,IT,1999,0.0,Italy,Heat pumps (renewable)
N900H,LT,1999,847.979,Lithuania,Heat pumps (renewable)
N900H,LU,1999,0.0,Luxembourg,Heat pumps (renewable)
N900H,LV,1999,0.0,Latvia,Heat pumps (renewable)
N900H,MT,1999,0.0,Malta,Heat pumps (renewable)
N900H,NL,1999,329.493,Netherlands,Heat pumps (renewable)
N900H,NO,1999,0.0,Norway,Heat pumps (renewable)
N900H,PL,1999,0.0,Poland,Heat pumps (renewable)
N900H,PT,1999,0.0,Portugal,Heat pumps (renewable)
N900H,RO,1999,446.948,Romania,Heat pumps (renewable)
N900H,SE,1999,6293.035,Sweden,Heat pumps (renewable)
N900H,SI,1999,403.783,Slovenia,Heat pumps (renewable)
N900H,SK,1999,1127.859,Slovakia,Heat pumps (renewable)
RA000,AT,1999,3641.313,Austria,Renewables (total)
RA000,BE,1999,73.087,Belgium,Renewables (total)
RA000,BG,1999,234.91,Bulgaria,Renewables (total)
RA000,CY,1999,0.0,Cyprus,Renewables (total)
RA000,CZ,1999,202.729,Czechia,Renewables (total)
RA000,DE,1999,2469.218,Germany,Renewables (total)
RA000,DK,1999,376.526,Denmark,Renewables (total)
RA000,EE,1999,1.376,Estonia,Renewables (total)
RA000,EL,1999,408.856,Greece,Renewables (total)
RA000,ES,1999,2339.639,Spain,Renewables (total)
RA000,EU27_2020,1999,33220.782,EU27 (total of EU),Renewables (total)
RA000,FI,1999,1822.306,Finland,Renewables (total)
RA000,FR,1999,6338.198,France,Renewables (total)
RA000,HR,1999,630.8,Croatia,Renewables (total)
RA000,HU,1999,21.12,Hungary,Renewables (total)
RA000,IE,1999,96.999,Ireland,Renewables (total)
RA000,IT,1999,4412.296,Italy,Renewables (total)
RA000,LT,1999,35.684,Lithuania,Renewables (total)
RA000,LU,1999,10.477,Luxembourg,Renewables (total)
RA000,LV,1999,237.259,Latvia,Renewables (total)
RA000,MT,1999,0.0,Malta,Renewables (total)
RA000,NL,1999,215.596,Netherlands,Renewables (total)
RA000,NO,1999,10468.616,Norway,Renewables (total)
RA000,PL,1999,202.236,Poland,Renewables (total)
RA000,PT,1999,741.359,Portugal,Renewables (total)
RA000,RO,1999,1572.657,Romania,Renewables (total)
RA000,SE,1999,6427.112,Sweden,Renewables (total)
RA000,SI,1999,324.334,Slovenia,Renewables (total)
RA000,SK,1999,384.695,Slovakia,Renewables (total)
RA100,AT,1999,3499.457,Austria,Hydropower
RA100,BE,1999,29.321,Belgium,Hydropower
RA100,BG,1999,234.91,Bulgaria,Hydropower
RA100,CY,1999,0.0,Cyprus,Hydropower
RA100,CZ,1999,144.54,Czechia,Hydropower
RA100,DE,1999,1689.338,Germany,Hydropower
RA100,DK,1999,2.666,Denmark,Hydropower
RA100,EE,1999,0.344,Estonia,Hydropower
RA100,EL,1999,394.841,Greece,Hydropower
RA100,ES,1999,1962.425,Spain,Hydropower
RA100,EU27_2020,1999,29305.846,EU27 (total of EU),Hydropower
RA100,FI,1999,1098.882,Finland,Hydropower
RA100,FR,1999,6089.5,France,Hydropower
RA100,HR,1999,630.026,Croatia,Hydropower
RA100,HU,1999,15.563,Hungary,Hydropower
RA100,IE,1999,72.829,Ireland,Hydropower
RA100,IT,1999,3900.688,Italy,Hydropower
RA100,LT,1999,35.684,Lithuania,Hydropower
RA100,LU,1999,7.309,Luxembourg,Hydropower
RA100,LV,1999,237.075,Latvia,Hydropower
RA100,MT,1999,0.0,Malta,Hydropower
RA100,NL,1999,7.739,Netherlands,Hydropower
RA100,NO,1999,10442.992,Norway,Hydropower
RA100,PL,1999,185.297,Poland,Hydropower
RA100,PT,1999,624.076,Portugal,Hydropower
RA100,RO,1999,1572.657,Romania,Hydropower
RA100,SE,1999,6164.316,Sweden,Hydropower
RA100,SI,1999,321.668,Slovenia,Hydropower
RA100,SK,1999,384.695,Slovakia,Hydropower
RA300,AT,1999,4.347,Austria,Wind power
RA300,BE,1999,1.118,Belgium,Wind power
RA300,BG,1999,0.0,Bulgaria,Wind power
RA300,CY,1999,0.0,Cyprus,Wind power
RA300,CZ,1999,0.0,Czechia,Wind power
RA300,DE,1999,475.322,Germany,Wind power
RA300,DK,1999,260.447,Denmark,Wind power
RA300,EE,1999,0.0,Estonia,Wind power
RA300,EL,1999,13.929,Greece,Wind power
RA300,ES,1999,235.942,Spain,Wind power
RA300,EU27_2020,1999,1148.387,EU27 (total of EU),Wind power
RA300,FI,1999,4.213,Finland,Wind power
RA300,FR,1999,3.177,France,Wind power
RA300,HR,1999,0.0,Croatia,Wind power
RA300,HU,1999,0.0,Hungary,Wind power
RA300,IE,1999,16.346,Ireland,Wind power
RA300,IT,1999,34.652,Italy,Wind power
RA300,LT,1999,0.0,Lithuania,Wind power
RA300,LU,1999,1.548,Luxembourg,Wind power
RA300,LV,1999,0.184,Latvia,Wind power
RA300,MT,1999,0.0,Malta,Wind power
RA300,NL,1999,55.46,Netherlands,Wind power
RA300,NO,1999,2.15,Norway,Wind power
RA300,PL,1999,0.344,Poland,Wind power
RA300,PT,1999,10.576,Portugal,Wind power
RA300,RO,1999,0.0,Romania,Wind power
RA300,SE,1999,30.782,Sweden,Wind power
RA300,SI,1999,0.0,Slovenia,Wind power
RA300,SK,1999,0.0,Slovakia,Wind power
RA410,AT,1999,0.0,Austria,Solar photovoltaic
RA410,BE,1999,0.0,Belgium,Solar photovoltaic
RA410,BG,1999,0.0,Bulgaria,Solar photovoltaic
RA410,CY,1999,0.0,Cyprus,Solar photovoltaic
RA410,CZ,1999,0.0,Czechia,Solar photovoltaic
RA410,DE,1999,0.0,Germany,Solar photovoltaic
RA410,DK,1999,0.0,Denmark,Solar photovoltaic
RA410,EE,1999,0.0,Estonia,Solar photovoltaic
RA410,EL,1999,0.0,Greece,Solar photovoltaic
RA410,ES,1999,0.0,Spain,Solar photovoltaic
RA410,EU27_2020,1999,0.0,EU27 (total of EU),Solar photovoltaic
RA410,FI,1999,0.0,Finland,Solar photovoltaic
RA410,FR,1999,0.0,France,Solar photovoltaic
RA410,HR,1999,0.0,Croatia,Solar photovoltaic
RA410,HU,1999,0.0,Hungary,Solar photovoltaic
RA410,IE,1999,0.0,Ireland,Solar photovoltaic
RA410,IT,1999,0.0,Italy,Solar photovoltaic
RA410,LT,1999,0.0,Lithuania,Solar photovoltaic
RA410,LU,1999,0.0,Luxembourg,Solar photovoltaic
RA410,LV,1999,0.0,Latvia,Solar photovoltaic
RA410,MT,1999,0.0,Malta,Solar photovoltaic
RA410,NL,1999,0.0,Netherlands,Solar photovoltaic
RA410,NO,1999,0.0,Norway,Solar photovoltaic
RA410,PL,1999,0.0,Poland,Solar photovoltaic
RA410,PT,1999,0.0,Portugal,Solar photovoltaic
RA410,RO,1999,0.0,Romania,Solar photovoltaic
RA410,SE,1999,0.0,Sweden,Solar photovoltaic
RA410,SI,1999,0.0,Slovenia,Solar photovoltaic
RA410,SK,1999,0.0,Slovakia,Solar photovoltaic
RA420,AT,1999,0.199,Austria,Solar thermal
RA420,BE,1999,0.0,Belgium,Solar thermal
RA420,BG,1999,0.0,Bulgaria,Solar thermal
RA420,CY,1999,0.0,Cyprus,Solar thermal
RA420,CZ,1999,0.0,Czechia,Solar thermal
RA420,DE,1999,2.58,Germany,Solar thermal
RA420,DK,1999,0.086,Denmark,Solar thermal
RA420,EE,1999,0.0,Estonia,Solar thermal
RA420,EL,1999,0.0,Greece,Solar thermal
RA420,ES,1999,2.15,Spain,Solar thermal
RA420,EU27_2020,1999,7.479,EU27 (total of EU),Solar thermal
RA420,FI,1999,0.122,Finland,Solar thermal
RA420,FR,1999,0.209,France,Solar thermal
RA420,HR,1999,0.0,Croatia,Solar thermal
RA420,HU,1999,0.0,Hungary,Solar thermal
RA420,IE,1999,0.0,Ireland,Solar thermal
RA420,IT,1999,1.462,Italy,Solar thermal
RA420,LT,1999,0.0,Lithuania,Solar thermal
RA420,LU,1999,0.0,Luxembourg,Solar thermal
RA420,LV,1999,0.0,Latvia,Solar thermal
RA420,MT,1999,0.0,Malta,Solar thermal
RA420,NL,1999,0.472,Netherlands,Solar thermal
RA420,NO,1999,0.0,Norway,Solar thermal
RA420,PL,1999,0.0,Poland,Solar thermal
RA420,PT,1999,0.086,Portugal,Solar thermal
RA420,RO,1999,0.0,Romania,Solar thermal
RA420,SE,1999,0.113,Sweden,Solar thermal
RA420,SI,1999,0.0,Slovenia,Solar thermal
RA420,SK,1999,0.0,Slovakia,Solar thermal
RA500,AT,1999,0.0,Austria,Other renewables
RA500,BE,1999,0.0,Belgium,Other renewables
RA500,BG,1999,0.0,Bulgaria,Other renewables
RA500,CY,1999,0.0,Cyprus,Other renewables
RA500,CZ,1999,0.0,Czechia,Other renewables
RA500,DE,1999,0.0,Germany,Other renewables
RA500,DK,1999,0.0,Denmark,Other renewables
RA500,EE,1999,0.0,Estonia,Other renewables
RA500,EL,1999,0.0,Greece,Other renewables
RA500,ES,1999,0.0,Spain,Other renewables
RA500,EU27_2020,1999,44.281,EU27 (total of EU),Other renewables
RA500,FI,1999,0.0,Finland,Other renewables
RA500,FR,1999,44.281,France,Other renewables
RA500,HR,1999,0.0,Croatia,Other renewables
RA500,HU,1999,0.0,Hungary,Other renewables
RA500,IE,1999,0.0,Ireland,Other renewables
RA500,IT,1999,0.0,Italy,Other renewables
RA500,LT,1999,0.0,Lithuania,Other renewables
RA500,LU,1999,0.0,Luxembourg,Other renewables
RA500,LV,1999,0.0,Latvia,Other renewables
RA500,MT,1999,0.0,Malta,Other renewables
RA500,NL,1999,0.0,Netherlands,Other renewables
RA500,NO,1999,0.0,Norway,Other renewables
RA500,PL,1999,0.0,Poland,Other renewables
RA500,PT,1999,0.0,Portugal,Other renewables
RA500,RO,1999,0.0,Romania,Other renewables
RA500,SE,1999,0.0,Sweden,Other renewables
RA500,SI,1999,0.0,Slovenia,Other renewables
RA500,SK,1999,0.0,Slovakia,Other renewables
TOTAL,AT,1999,5240.242,Austria,All energy sources
TOTAL,BE,1999,7266.896,Belgium,All energy sources
TOTAL,BG,1999,3288.736,Bulgaria,All energy sources
TOTAL,CY,1999,269.905,Cyprus,All energy sources
TOTAL,CZ,1999,5562.703,Czechia,All energy sources
TOTAL,DE,1999,47833.19,Germany,All energy sources
TOTAL,DK,1999,3346.518,Denmark,All energy sources
TOTAL,EE,1999,711.78,Estonia,All energy sources
TOTAL,EL,1999,4267.584,Greece,All energy sources
TOTAL,ES,1999,17906.019,Spain,All energy sources
TOTAL,EU27_2020,1999,222383.672,EU27 (total of EU),All energy sources
TOTAL,FI,1999,5972.263,Finland,All energy sources
TOTAL,FR,1999,45211.198,France,All energy sources
TOTAL,HR,1999,1116.028,Croatia,All energy sources
TOTAL,HU,1999,3252.934,Hungary,All energy sources
TOTAL,IE,1999,1892.786,Ireland,All energy sources
TOTAL,IT,1999,22843.25,Italy,All energy sources
TOTAL,LT,1999,1163.887,Lithuania,All energy sources
TOTAL,LU,1999,87.877,Luxembourg,All energy sources
TOTAL,LV,1999,353.424,Latvia,All energy sources
TOTAL,MT,1999,159.415,Malta,All energy sources
TOTAL,NL,1999,7456.615,Netherlands,All energy sources
TOTAL,NO,1999,10551.763,Norway,All energy sources
TOTAL,PL,1999,12220.808,Poland,All energy sources
TOTAL,PT,1999,3722.012,Portugal,All energy sources
TOTAL,RO,1999,4339.123,Romania,All energy sources
TOTAL,SE,1999,13315.59,Sweden,All energy sources
TOTAL,SI,1999,1140.327,Slovenia,All energy sources
TOTAL,SK,1999,2442.562,Slovakia,All energy sources
BIOE,AT,2000,131.408,Austria,Bioenergy
BIOE,BE,2000,48.839,Belgium,Bioenergy
BIOE,BG,2000,0.0,Bulgaria,Bioenergy
BIOE,CY,2000,0.0,Cyprus,Bioenergy
BIOE,CZ,2000,45.124,Czechia,Bioenergy
BIOE,DE,2000,372.399,Germany,Bioenergy
BIOE,DK,2000,111.78,Denmark,Bioenergy
BIOE,EE,2000,1.139,Estonia,Bioenergy
BIOE,EL,2000,0.0,Greece,Bioenergy
BIOE,ES,2000,128.375,Spain,Bioenergy
BIOE,FI,2000,742.822,Finland,Bioenergy
BIOE,FR,2000,213.156,France,Bioenergy
BIOE,HR,2000,0.086,Croatia,Bioenergy
BIOE,HU,2000,5.57,Hungary,Bioenergy
BIOE,IE,2000,8.169,Ireland,Bioenergy
BIOE,IT,2000,119.838,Italy,Bioenergy
BIOE,LT,2000,0.0,Lithuania,Bioenergy
BIOE,LU,2000,1.922,Luxembourg,Bioenergy
BIOE,LV,2000,0.0,Latvia,Bioenergy
BIOE,MT,2000,0.0,Malta,Bioenergy
BIOE,NL,2000,172.928,Netherlands,Bioenergy
BIOE,NO,2000,22.012,Norway,Bioenergy
BIOE,PL,2000,19.003,Poland,Bioenergy
BIOE,PT,2000,111.436,Portugal,Bioenergy
BIOE,RO,2000,0.0,Romania,Bioenergy
BIOE,SE,2000,352.365,Sweden,Bioenergy
BIOE,SI,2000,5.996,Slovenia,Bioenergy
BIOE,SK,2000,0.0,Slovakia,Bioenergy
C0000X0350-0370,AT,2000,492.433,Austria,Other / combined category
C0000X0350-0370,BE,2000,1110.576,Belgium,Other / combined category
C0000X0350-0370,BG,2000,1456.664,Bulgaria,Other / combined category
C0000X0350-0370,CY,2000,0.0,Cyprus,Other / combined category
C0000X0350-0370,CZ,2000,4535.856,Czechia,Other / combined category
C0000X0350-0370,DE,2000,25510.49,Germany,Other / combined category
C0000X0350-0370,DK,2000,1433.62,Denmark,Other / combined category
C0000X0350-0370,EE,2000,0.0,Estonia,Other / combined category
C0000X0350-0370,EL,2000,2950.387,Greece,Other / combined category
C0000X0350-0370,ES,2000,6800.86,Spain,Other / combined category
C0000X0350-0370,EU27_2020,2000,68816.854,EU27 (total of EU),Other / combined category
C0000X0350-0370,FI,2000,729.751,Finland,Other / combined category
C0000X0350-0370,FR,2000,2321.926,France,Other / combined category
C0000X0350-0370,HR,2000,133.362,Croatia,Other / combined category
C0000X0350-0370,HU,2000,824.592,Hungary,Other / combined category
C0000X0350-0370,IE,2000,586.156,Ireland,Other / combined category
C0000X0350-0370,IT,2000,2258.985,Italy,Other / combined category
C0000X0350-0370,LT,2000,0.0,Lithuania,Other / combined category
C0000X0350-0370,LU,2000,0.0,Luxembourg,Other / combined category
C0000X0350-0370,LV,2000,0.0,Latvia,Other / combined category
C0000X0350-0370,MT,2000,0.0,Malta,Other / combined category
C0000X0350-0370,NL,2000,2087.36,Netherlands,Other / combined category
C0000X0350-0370,NO,2000,3.439,Norway,Other / combined category
C0000X0350-0370,PL,2000,11684.265,Poland,Other / combined category
C0000X0350-0370,PT,2000,1254.944,Portugal,Other / combined category
C0000X0350-0370,RO,2000,1627.343,Romania,Other / combined category
C0000X0350-0370,SE,2000,140.671,Sweden,Other / combined category
C0000X0350-0370,SI,2000,396.475,Slovenia,Other / combined category
C0000X0350-0370,SK,2000,480.138,Slovakia,Other / combined category
FE,AT,2000,1411.768,Austria,Final energy consumption (context)
FE,BE,2000,2886.672,Belgium,Final energy consumption (context)
FE,BG,2000,1702.064,Bulgaria,Final energy consumption (context)
FE,CY,2000,289.768,Cyprus,Final energy consumption (context)
FE,CZ,2000,4904.23,Czechia,Final energy consumption (context)
FE,DE,2000,31576.268,Germany,Final energy consumption (context)
FE,DK,2000,2617.541,Denmark,Final energy consumption (context)
FE,EE,2000,730.439,Estonia,Final energy consumption (context)
FE,EL,2000,4237.403,Greece,Final energy consumption (context)
FE,ES,2000,10681.083,Spain,Final energy consumption (context)
FE,FI,2000,2057.378,Finland,Final energy consumption (context)
FE,FR,2000,4352.537,France,Final energy consumption (context)
FE,HR,2000,413.5,Croatia,Final energy consumption (context)
FE,HU,2000,1785.727,Hungary,Final energy consumption (context)
FE,IE,2000,1933.62,Ireland,Final energy consumption (context)
FE,IT,2000,18768.348,Italy,Final energy consumption (context)
FE,LT,2000,195.271,Lithuania,Final energy consumption (context)
FE,LU,2000,21.369,Luxembourg,Final energy consumption (context)
FE,LV,2000,112.898,Latvia,Final energy consumption (context)
FE,MT,2000,164.832,Malta,Final energy consumption (context)
FE,NL,2000,7090.862,Netherlands,Final energy consumption (context)
FE,NO,2000,27.687,Norway,Final energy consumption (context)
FE,PL,2000,12110.283,Poland,Final energy consumption (context)
FE,PT,2000,2622.872,Portugal,Final energy consumption (context)
FE,RO,2000,2693.551,Romania,Final energy consumption (context)
FE,SE,2000,410.576,Sweden,Final energy consumption (context)
FE,SI,2000,426.397,Slovenia,Final energy consumption (context)
FE,SK,2000,833.104,Slovakia,Final energy consumption (context)
N900H,AT,2000,0.0,Austria,Heat pumps (renewable)
N900H,BE,2000,4140.757,Belgium,Heat pumps (renewable)
N900H,BG,2000,1563.027,Bulgaria,Heat pumps (renewable)
N900H,CY,2000,0.0,Cyprus,Heat pumps (renewable)
N900H,CZ,2000,1168.53,Czechia,Heat pumps (renewable)
N900H,DE,2000,14583.491,Germany,Heat pumps (renewable)
